Frame	Timestep	O_id	Distance(Å)	Theta(degrees)
9025	902500	35	4.013952	143.009234
9025	902500	37	4.787670	105.992786
9025	902500	40	3.245045	84.640411
9025	902500	44	4.649693	177.659428
9025	902500	50	3.140276	56.844170
9025	902500	51	4.157579	72.005640
9025	902500	54	4.130198	133.855153
9025	902500	66	4.666912	91.632311
9026	902600	7	4.195046	80.229991
9026	902600	9	3.141706	65.532592
9026	902600	10	4.389559	20.894987
9026	902600	12	3.599403	27.780424
9026	902600	16	5.060011	157.306569
9026	902600	17	4.134512	115.496923
9026	902600	24	4.330301	73.906224
9026	902600	26	3.406780	57.720119
9026	902600	27	3.980909	130.167991
9026	902600	32	3.891312	137.267761
9026	902600	35	4.008827	137.001219
9026	902600	37	4.647918	95.434475
9026	902600	40	3.093356	88.876552
9026	902600	44	5.068735	169.725926
9026	902600	50	3.563005	69.882380
9026	902600	51	3.808483	65.772801
9026	902600	54	3.822974	121.278283
9026	902600	66	4.777496	78.656070
9027	902700	7	4.411082	95.444033
9027	902700	8	5.189614	134.031338
9027	902700	9	3.332300	75.134860
9027	902700	10	4.310495	26.894024
9027	902700	12	3.091862	23.067653
9027	902700	16	5.133903	168.079575
9027	902700	17	4.325775	108.626858
9027	902700	24	4.141929	82.896153
9027	902700	26	3.831040	66.943973
9027	902700	27	4.254339	139.659665
9027	902700	32	4.029927	119.587334
9027	902700	35	4.381519	135.235825
9027	902700	37	3.935746	68.292335
9027	902700	40	3.502403	107.534637
9027	902700	50	3.464551	72.002933
9027	902700	51	2.884543	47.685448
9027	902700	54	4.300702	124.373152
9027	902700	66	4.591243	73.985752
9028	902800	7	4.546901	84.202273
9028	902800	8	5.019743	124.330904
9028	902800	9	3.692579	74.831177
9028	902800	10	4.731622	30.956244
9028	902800	12	3.091421	18.498854
9028	902800	16	4.835947	153.762151
9028	902800	17	4.711491	107.696101
9028	902800	24	4.206899	92.964433
9028	902800	26	4.143277	69.343442
9028	902800	27	4.123559	141.721639
9028	902800	32	4.010509	128.436824
9028	902800	35	4.381502	138.069949
9028	902800	37	3.656262	40.143048
9028	902800	40	3.773742	132.223990
9028	902800	50	3.392034	77.872842
9028	902800	51	3.486523	79.113813
9028	902800	54	5.083305	147.776483
9028	902800	66	4.451709	52.346784
9029	902900	7	4.982868	64.234811
9029	902900	9	4.371597	99.095340
9029	902900	10	5.120514	21.944970
9029	902900	12	3.320775	33.334110
9029	902900	16	4.184935	156.881200
9029	902900	17	4.476046	102.233994
9029	902900	24	4.574091	91.146291
9029	902900	26	3.349575	65.312991
9029	902900	27	4.377798	113.221050
9029	902900	32	3.610682	129.023648
9029	902900	35	3.959364	148.294447
9029	902900	37	3.324686	41.764936
9029	902900	40	3.862768	123.600905
9029	902900	44	4.780616	148.307469
9029	902900	50	3.281472	63.726515
9029	902900	51	3.678734	90.267701
9029	902900	66	4.359746	58.931446
9030	903000	9	4.352462	80.056947
9030	903000	12	4.161048	11.138729
9030	903000	16	4.040238	150.350524
9030	903000	24	4.212842	64.802718
9030	903000	26	3.271862	60.595129
9030	903000	27	4.750945	120.214519
9030	903000	32	3.842657	105.375471
9030	903000	34	5.219328	28.311133
9030	903000	35	3.898737	143.457008
9030	903000	37	2.903270	27.697921
9030	903000	40	3.509014	125.817676
9030	903000	44	4.753224	172.187842
9030	903000	48	4.784903	102.758426
9030	903000	50	3.820619	56.563024
9030	903000	51	4.202725	74.145585
9030	903000	66	4.058536	46.731501
9031	903100	9	4.087325	93.297610
9031	903100	12	4.387699	15.205261
9031	903100	16	3.878055	174.032223
9031	903100	24	4.080071	96.027240
9031	903100	26	3.570029	42.155555
9031	903100	27	5.020026	126.600696
9031	903100	32	4.301096	109.173295
9031	903100	34	4.448458	33.126371
9031	903100	35	4.638452	128.354279
9031	903100	37	2.982394	47.900465
9031	903100	40	3.090377	125.153031
9031	903100	44	4.830995	165.682691
9031	903100	48	4.130049	84.179063
9031	903100	50	4.330358	73.359793
9031	903100	51	4.541016	61.389516
9031	903100	61	5.189162	29.475526
9031	903100	66	3.644061	51.333800
9032	903200	5	5.044519	129.934081
9032	903200	9	4.170504	93.314884
9032	903200	12	3.796311	25.048415
9032	903200	16	3.459135	156.901153
9032	903200	18	5.143001	40.513460
9032	903200	24	4.241170	124.855940
9032	903200	26	3.453928	69.592530
9032	903200	27	5.097504	106.910786
9032	903200	32	4.329431	119.573736
9032	903200	34	4.184433	28.678646
9032	903200	35	4.945616	127.268032
9032	903200	37	3.547531	56.301981
9032	903200	40	3.440045	111.996158
9032	903200	44	5.103413	161.331847
9032	903200	48	3.699206	62.433573
9032	903200	50	4.181936	66.873608
9032	903200	51	4.729645	76.584883
9032	903200	66	4.000460	31.957502
9033	903300	9	3.649370	75.580574
9033	903300	12	3.302360	17.336018
9033	903300	16	3.608939	159.106484
9033	903300	17	5.113923	106.488604
9033	903300	18	4.788601	35.566386
9033	903300	24	4.429819	95.912688
9033	903300	26	3.042779	64.086598
9033	903300	32	4.143710	115.003976
9033	903300	34	4.020474	23.867242
9033	903300	35	4.894870	114.219351
9033	903300	37	3.762740	63.356559
9033	903300	40	3.414180	89.437053
9033	903300	44	5.221277	155.476671
9033	903300	45	5.085724	84.273702
9033	903300	48	4.663158	96.349951
9033	903300	50	3.901460	60.644983
9033	903300	51	4.815958	84.158691
9033	903300	66	4.631387	62.948881
9034	903400	9	3.732683	121.070258
9034	903400	10	4.860740	25.135508
9034	903400	12	3.324170	47.207670
9034	903400	16	4.331502	162.443513
9034	903400	17	5.191257	95.784525
9034	903400	18	5.066104	36.118149
9034	903400	24	4.356626	86.101961
9034	903400	26	3.176496	48.847916
9034	903400	27	4.827979	101.550179
9034	903400	32	3.953662	119.852744
9034	903400	34	3.838812	38.762685
9034	903400	35	4.711758	143.606727
9034	903400	37	3.801387	72.742925
9034	903400	40	3.289058	68.283543
9034	903400	44	5.088905	157.165002
9034	903400	45	4.429144	79.390193
