Frame	Timestep	O_id	Distance(Å)	Theta(degrees)
1611	161100	488	4.029151	90.900396
1611	161100	494	4.797622	123.258693
1611	161100	499	2.766271	52.641711
1611	161100	508	4.326453	138.799926
1611	161100	519	3.574494	160.969883
1611	161100	528	3.992649	47.991121
1611	161100	542	3.081195	72.546505
1611	161100	548	4.492146	153.341575
1612	161200	488	3.874071	106.132822
1612	161200	494	5.158314	78.686561
1612	161200	499	3.117127	53.837181
1612	161200	508	4.663540	98.212544
1612	161200	519	3.638373	150.557097
1612	161200	528	3.543508	62.290967
1612	161200	542	2.842633	56.426004
1612	161200	548	4.438423	148.530216
1613	161300	488	3.726383	108.561610
1613	161300	494	5.150987	93.639361
1613	161300	499	3.130252	54.757999
1613	161300	508	4.751189	98.577956
1613	161300	519	3.575820	144.737071
1613	161300	528	3.677389	55.537680
1613	161300	542	3.118021	58.429091
1613	161300	548	4.496617	104.289540
1614	161400	488	3.741034	87.632913
1614	161400	494	4.745343	71.453113
1614	161400	499	2.830336	60.966571
1614	161400	508	5.057387	152.245085
1614	161400	519	3.517980	121.580553
1614	161400	528	3.840307	62.247455
1614	161400	542	3.178839	59.248439
1614	161400	548	4.006800	84.847723
1615	161500	488	3.724862	91.057386
1615	161500	494	4.713548	102.934690
1615	161500	499	3.053474	35.525995
1615	161500	508	4.892511	134.652398
1615	161500	519	3.897984	158.545035
1615	161500	528	3.694491	54.684516
1615	161500	542	2.702412	53.531043
1615	161500	548	4.472868	142.266886
1616	161600	488	3.871124	86.246856
1616	161600	494	4.892457	103.886631
1616	161600	499	3.153532	52.824891
1616	161600	508	4.534890	133.657392
1616	161600	519	3.697412	138.837486
1616	161600	528	4.302871	52.281486
1616	161600	542	3.005604	56.345840
1616	161600	548	4.606127	137.258796
1617	161700	488	3.387064	70.077200
1617	161700	494	4.923601	100.288803
1617	161700	499	2.945822	50.403713
1617	161700	508	4.372351	119.018600
1617	161700	519	3.968621	142.574409
1617	161700	528	4.402363	63.288248
1617	161700	542	3.551747	48.462403
1617	161700	548	4.470029	142.323137
1618	161800	488	3.402367	65.263476
1618	161800	494	4.990778	84.238087
1618	161800	499	2.857103	45.700418
1618	161800	508	4.215810	87.784837
1618	161800	519	3.625498	152.307970
1618	161800	528	4.296784	69.174909
1618	161800	530	4.730157	70.362267
1618	161800	542	3.194248	58.298975
1618	161800	548	4.694800	159.419370
1619	161900	488	4.205216	98.259672
1619	161900	494	4.971492	89.476592
1619	161900	499	3.045511	55.837079
1619	161900	508	4.913531	107.834294
1619	161900	519	4.158223	127.758253
1619	161900	528	4.246844	67.043525
1619	161900	530	4.842535	61.616012
1619	161900	542	3.140516	60.370839
1619	161900	548	4.407021	172.559211
1620	162000	488	4.347909	86.654192
1620	162000	494	4.288780	79.183365
1620	162000	499	3.385270	64.057732
1620	162000	508	4.547902	80.175602
1620	162000	519	4.455681	96.536597
1620	162000	528	3.739175	67.061309
1620	162000	542	3.127485	60.371053
1620	162000	548	3.942276	133.614739
1621	162100	488	4.386197	90.039721
1621	162100	494	4.129845	90.892977
1621	162100	499	2.884778	23.181124
1621	162100	508	5.017302	133.804248
1621	162100	519	4.444220	137.090184
1621	162100	528	3.872796	65.982840
1621	162100	530	5.205849	66.201227
1621	162100	542	3.318722	51.477676
1621	162100	548	4.193826	159.985543
1622	162200	488	3.717714	75.824378
1622	162200	494	4.621698	100.404541
1622	162200	499	3.255422	34.082626
1622	162200	508	4.432488	124.942208
1622	162200	519	4.183417	116.810526
1622	162200	528	4.526540	54.911967
1622	162200	530	4.280239	59.191624
1622	162200	542	3.483257	57.446138
1622	162200	548	4.896778	160.916146
1623	162300	488	3.365263	63.832379
1623	162300	494	4.698114	74.730502
1623	162300	499	3.380926	112.597536
1623	162300	508	3.690884	142.584516
1623	162300	519	4.119995	122.691300
1623	162300	528	4.556320	45.799224
1623	162300	530	3.973262	52.070609
1623	162300	542	3.514868	44.281995
1624	162400	488	3.245663	74.768313
1624	162400	494	4.270835	43.929186
1624	162400	499	2.759795	72.570194
1624	162400	508	3.891572	147.105080
1624	162400	519	4.062312	66.475130
1624	162400	528	4.367509	50.948828
1624	162400	530	3.975964	50.921639
1624	162400	542	3.644062	46.574266
1624	162400	548	4.690857	147.149915
1625	162500	488	3.105903	63.201485
1625	162500	494	4.361594	86.960016
1625	162500	499	3.553343	90.598882
1625	162500	508	4.050628	139.698082
1625	162500	519	4.772811	67.363770
1625	162500	528	3.890305	71.149936
1625	162500	530	4.143712	54.203675
1625	162500	542	3.502806	43.067527
1625	162500	548	4.305362	161.711966
1626	162600	488	3.772199	71.249170
1626	162600	494	4.498371	65.029333
1626	162600	499	2.916910	75.091371
1626	162600	508	4.634307	124.655066
1626	162600	528	3.944640	60.928739
1626	162600	530	4.272512	100.197934
1626	162600	542	3.854453	80.478988
1626	162600	548	3.767698	143.561830
1627	162700	488	4.227443	97.212250
1627	162700	494	4.718389	106.767353
1627	162700	499	3.013311	115.098208
1627	162700	508	4.667482	142.660373
1627	162700	528	4.179008	68.537122
1627	162700	530	4.361532	59.216317
1627	162700	542	3.020228	55.990780
1627	162700	548	3.917862	127.688342
1628	162800	488	3.818052	82.265044
1628	162800	494	4.499460	81.733320
1628	162800	499	3.368335	100.058558
1628	162800	508	4.377727	152.047168
1628	162800	528	4.182210	92.716164
1628	162800	530	4.250689	56.727784
1628	162800	542	2.876140	38.720363
1628	162800	548	3.949370	141.420379
1629	162900	488	3.544758	81.872502
1629	162900	494	4.203129	59.224714
1629	162900	499	3.008288	71.651627
1629	162900	508	4.254868	117.618828
1629	162900	519	4.830803	78.026083
1629	162900	528	4.144213	85.923042
1629	162900	530	3.876403	76.110416
1629	162900	542	3.073090	29.461592
1629	162900	548	3.934884	151.807266
1630	163000	488	3.794829	77.011725
1630	163000	494	4.491997	67.482837
1630	163000	499	2.805332	76.580960
1630	163000	508	4.471829	150.265597
1630	163000	519	4.513590	95.540320
1630	163000	528	3.894488	83.577161
1630	163000	530	3.977809	45.413407
1630	163000	542	3.173462	32.802655
1630	163000	548	4.031785	159.501552
1631	163100	488	4.009162	87.300150
1631	163100	494	4.664893	88.481404
1631	163100	499	3.068287	73.761132
1631	163100	508	4.433972	172.492424
1631	163100	519	4.473079	55.294285
1631	163100	528	3.758030	80.081113
1631	163100	530	4.340871	32.717756
1631	163100	542	2.802067	40.965784
1631	163100	548	4.187226	143.622668
1632	163200	488	3.970205	70.056460
1632	163200	494	4.398331	81.728137
1632	163200	499	3.648675	126.239079
1632	163200	508	4.571113	131.932827
1632	163200	519	4.240747	47.538443
1632	163200	528	4.141481	68.804270
1632	163200	530	4.072665	65.049641
1632	163200	542	3.354088	62.509989
1632	163200	548	4.029432	129.085480
1633	163300	488	4.153461	85.718114
1633	163300	494	4.802546	111.688678
1633	163300	499	3.757517	118.230333
1633	163300	508	4.534718	112.552574
1633	163300	519	3.538664	99.578534
1633	163300	528	4.796083	77.256656
1633	163300	530	3.710158	62.926670
1633	163300	542	3.751418	49.644049
1633	163300	548	4.235769	157.034552
1634	163400	488	3.823323	82.830127
1634	163400	494	4.252054	87.200577
1634	163400	499	4.119492	80.772172
1634	163400	508	4.437804	167.397811
1634	163400	519	3.441519	64.313157
1634	163400	528	4.387959	66.703307
1634	163400	530	3.863407	44.517363
1634	163400	542	3.549388	62.507741
1634	163400	548	4.348053	169.462195
1635	163500	488	4.452630	72.891987
1635	163500	494	4.378036	123.957391
1635	163500	499	3.789034	86.193961
1635	163500	508	4.723947	139.661015
1635	163500	519	3.344776	68.814381
1635	163500	528	3.966715	74.479041
1635	163500	530	4.082121	52.577575
1635	163500	542	3.674667	41.235011
1635	163500	548	4.449569	163.326999
1636	163600	488	4.899118	87.393132
1636	163600	494	4.248795	86.532971
1636	163600	499	3.839201	111.313753
1636	163600	508	5.129079	123.514624
1636	163600	519	3.070278	48.643568
1636	163600	528	3.680557	90.168033
1636	163600	530	3.771260	56.837882
1636	163600	542	3.318206	51.503101
1636	163600	548	4.469423	167.349752
1637	163700	488	4.683806	101.723162
1637	163700	494	3.952395	89.851856
1637	163700	499	3.957771	109.028868
1637	163700	508	4.966927	96.221887
1637	163700	519	3.089646	102.585278
1637	163700	528	3.633715	89.468516
1637	163700	530	3.772914	69.114396
1637	163700	542	2.905585	50.674733
1637	163700	548	4.693592	167.644032
1638	163800	488	5.106601	54.848070
1638	163800	494	4.119760	85.508458
1638	163800	499	3.810610	71.360419
1638	163800	508	4.686140	109.673332
1638	163800	519	3.266676	86.254297
1638	163800	528	4.626841	117.071196
1638	163800	530	3.537602	68.755911
1638	163800	542	3.293649	67.095758
1638	163800	548	4.574059	169.528322
1639	163900	488	4.800490	31.221300
1639	163900	494	3.938629	71.575088
1639	163900	499	3.884925	83.233987
1639	163900	508	4.667067	147.105281
1639	163900	519	3.960885	82.639185
1639	163900	528	5.000328	126.790588
1639	163900	530	3.812738	39.385428
1639	163900	542	3.770538	84.778124
1639	163900	548	4.413725	173.026063
1640	164000	488	4.275870	42.358224
1640	164000	494	3.621803	68.769010
1640	164000	499	4.119064	75.166741
1640	164000	508	3.992222	122.005877
1640	164000	519	4.052773	124.962719
1640	164000	528	4.725711	106.433703
1640	164000	530	3.730711	59.361978
1640	164000	542	3.542081	68.650219
1640	164000	548	4.321339	175.679071
1641	164100	488	4.192532	71.726629
1641	164100	494	4.228003	61.079015
1641	164100	499	4.123878	54.710968
1641	164100	508	4.405829	83.831354
1641	164100	519	3.777129	163.790621
1641	164100	528	4.638431	69.891880
1641	164100	530	3.280426	66.177650
1641	164100	542	3.673579	59.099733
1641	164100	548	3.970331	162.751813
1642	164200	488	4.094636	75.630041
1642	164200	494	4.553190	52.309802
1642	164200	499	3.821259	63.882371
1642	164200	508	4.312876	92.406916
1642	164200	519	3.705606	170.148880
1642	164200	528	4.728486	64.188892
1642	164200	530	2.813187	40.910531
1642	164200	542	4.259554	40.366394
1642	164200	548	3.690810	112.857630
1643	164300	488	3.993629	67.829981
1643	164300	494	4.197514	50.113014
1643	164300	499	4.242575	51.587867
1643	164300	508	3.463120	53.588355
1643	164300	519	4.201893	154.737372
1643	164300	528	4.394927	62.298308
1643	164300	530	3.521452	88.297998
1643	164300	542	3.854434	61.874299
1643	164300	548	4.027965	136.101354
1644	164400	488	4.210294	77.763621
1644	164400	494	4.089072	63.198018
1644	164400	499	4.005820	41.685393
1644	164400	508	3.449566	68.329943
1644	164400	519	4.496795	165.150240
1644	164400	528	4.256573	57.526028
1644	164400	530	3.758850	83.912424
1644	164400	542	4.168030	74.445294
1644	164400	548	4.276097	139.434893
1645	164500	488	3.888826	81.347169
1645	164500	494	3.619987	58.178371
1645	164500	499	3.967961	74.905363
1645	164500	508	3.848952	59.935479
1645	164500	519	4.885142	170.662724
1645	164500	528	3.942593	64.868434
1645	164500	530	3.871650	90.156771
1645	164500	542	4.623034	71.764768
1645	164500	548	4.309213	164.509867
1646	164600	488	3.868361	84.338961
1646	164600	494	3.451623	69.509922
1646	164600	499	4.340447	57.348068
1646	164600	508	3.394110	89.697101
1646	164600	519	5.080790	176.852159
1646	164600	528	3.833261	113.388902
1646	164600	530	4.464854	114.246771
1646	164600	542	4.264621	63.416570
1646	164600	548	4.280051	156.387234
1647	164700	488	4.467473	96.630645
1647	164700	494	3.349950	53.615395
1647	164700	499	4.100115	47.731285
1647	164700	508	3.009416	84.916393
1647	164700	519	4.875939	151.381424
1647	164700	528	4.304768	104.487257
1647	164700	530	4.787284	124.873379
1647	164700	542	4.072229	57.723495
1647	164700	548	4.035927	164.447735
1648	164800	488	4.435847	70.823598
1648	164800	494	2.740518	42.064203
1648	164800	499	3.873612	58.334712
1648	164800	508	3.311587	102.923940
1648	164800	519	4.544142	153.386147
1648	164800	528	4.267771	64.464213
1648	164800	530	4.932271	116.653108
1648	164800	542	4.336912	54.440978
1648	164800	548	3.691409	137.809880
1649	164900	488	3.731959	59.067993
1649	164900	494	3.146046	46.635652
1649	164900	499	4.397754	65.409457
1649	164900	508	2.550143	79.760083
1649	164900	519	5.050334	137.879935
1649	164900	528	4.082444	48.303960
1649	164900	530	4.587221	161.673453
1649	164900	542	3.994187	88.650008
1649	164900	548	4.123827	123.008804
1650	165000	488	4.379614	45.216103
1650	165000	494	3.005026	58.057339
1650	165000	499	3.798519	62.410335
1650	165000	508	3.541273	122.104901
1650	165000	528	3.691875	75.242921
1650	165000	530	4.633965	129.317374
1650	165000	542	4.667869	81.468057
1650	165000	548	3.891445	108.718613
1651	165100	488	3.984908	106.219490
1651	165100	494	3.197781	40.043415
1651	165100	499	4.024863	55.334403
1651	165100	508	3.442876	75.101965
1651	165100	519	4.654395	114.600922
1651	165100	528	4.041605	62.798159
1651	165100	530	4.390355	144.024306
1651	165100	542	4.738276	38.795251
1651	165100	548	3.916899	149.035715
1652	165200	488	4.191682	71.706650
1652	165200	494	3.508408	59.823044
1652	165200	499	4.104834	53.131818
1652	165200	508	3.627376	63.317716
1652	165200	519	4.629813	86.645713
1652	165200	528	4.113553	31.051297
1652	165200	530	4.270966	168.325046
1652	165200	542	5.069186	111.217534
1652	165200	548	4.039419	153.447526
1653	165300	488	3.602137	65.235749
1653	165300	494	3.598836	53.920201
1653	165300	499	4.248505	26.902929
1653	165300	508	3.272303	60.838698
1653	165300	519	4.784255	84.506335
1653	165300	528	4.203440	74.041982
1653	165300	530	3.992673	157.142614
1653	165300	542	5.162940	102.234744
1653	165300	548	3.961403	170.211614
1654	165400	488	3.407912	49.407553
1654	165400	494	3.190767	46.240393
1654	165400	499	4.356188	29.366719
1654	165400	508	3.192227	63.798345
1654	165400	519	4.235727	176.860035
1654	165400	528	4.284928	38.531049
1654	165400	530	3.970065	112.289838
1654	165400	548	3.915883	142.642200
1655	165500	488	4.082431	46.466205
1655	165500	494	3.012699	41.256527
1655	165500	499	4.111347	39.870722
1655	165500	508	3.204324	48.877423
1655	165500	519	3.954607	168.868902
1655	165500	528	4.114860	55.907839
1655	165500	530	4.124872	125.819019
1655	165500	548	3.875734	154.159616
1656	165600	488	4.019997	55.048981
1656	165600	494	2.755859	97.014077
1656	165600	499	3.939207	53.033217
1656	165600	508	3.572005	66.111029
1656	165600	519	4.084645	146.273026
1656	165600	528	3.698395	48.467504
1656	165600	530	3.720954	125.125836
1656	165600	542	5.092956	44.830019
1656	165600	548	4.183281	156.703637
1657	165700	488	3.896861	57.056459
1657	165700	494	3.502231	103.225756
1657	165700	499	4.176493	39.811791
1657	165700	508	3.723061	68.545833
1657	165700	519	4.003254	146.022790
1657	165700	528	4.344852	35.426657
1657	165700	530	3.438650	131.449310
1657	165700	548	4.333813	161.070223
1658	165800	488	3.774272	79.526653
1658	165800	494	3.803014	105.862922
1658	165800	499	3.941061	55.962174
1658	165800	508	4.138298	89.142994
1658	165800	519	4.352823	169.094376
1658	165800	528	3.816927	59.196176
1658	165800	530	3.859617	135.734247
1658	165800	542	4.800760	76.489043
1658	165800	548	4.418093	126.922331
1659	165900	488	3.370207	41.299907
1659	165900	494	3.222827	114.160304
1659	165900	499	3.986417	47.016638
1659	165900	508	4.277903	118.295174
1659	165900	519	4.356763	173.262148
1659	165900	528	4.029217	60.737087
1659	165900	530	4.352691	91.920418
1659	165900	542	4.669882	52.258843
1659	165900	548	4.181671	120.466947
1660	166000	488	3.241117	90.126819
1660	166000	494	3.262863	109.852099
1660	166000	499	3.969731	55.141019
1660	166000	508	4.761563	85.735752
1660	166000	519	4.352322	149.005381
1660	166000	528	3.954300	76.510091
1660	166000	530	4.698979	93.146272
1660	166000	542	4.708239	84.192139
1660	166000	548	4.050575	128.794774
1661	166100	488	3.327438	107.931323
1661	166100	494	3.647216	60.675159
1661	166100	499	4.030644	101.089766
1661	166100	508	4.534144	78.246624
1661	166100	519	4.223878	155.754831
1661	166100	528	3.840787	69.222594
1661	166100	530	4.867448	118.037971
1661	166100	542	4.519666	81.489829
1661	166100	548	4.378974	112.583996
1662	166200	488	3.489217	47.554061
1662	166200	494	4.040227	69.663652
1662	166200	499	4.308784	113.382871
1662	166200	508	4.094480	82.260538
1662	166200	519	4.096883	153.956982
1662	166200	528	3.718178	79.167681
1662	166200	530	5.089570	137.613376
1662	166200	542	4.529461	71.183942
1662	166200	548	4.428186	95.882619
1663	166300	488	3.815484	64.413022
1663	166300	494	4.080700	77.349015
1663	166300	499	4.469239	157.832646
1663	166300	508	4.140034	74.752926
1663	166300	519	3.778148	107.409863
1663	166300	528	4.192221	84.742565
1663	166300	530	4.993552	105.377593
1663	166300	542	4.514499	50.306189
1663	166300	548	4.337447	131.788459
1664	166400	488	3.820508	67.754627
1664	166400	494	3.392416	52.775574
1664	166400	499	4.308405	125.614985
1664	166400	508	4.486377	79.098637
1664	166400	519	3.989872	98.807466
1664	166400	528	3.429034	51.161609
1664	166400	542	4.673831	70.546512
1664	166400	548	3.735146	136.192369
1665	166500	488	3.763201	78.739967
1665	166500	494	3.426549	68.020836
1665	166500	499	4.041614	160.717085
1665	166500	508	4.672989	85.880700
1665	166500	519	3.735064	87.155523
1665	166500	528	3.542656	53.703777
1665	166500	542	4.805523	85.280265
1665	166500	548	4.225300	127.474452
1666	166600	488	3.832877	54.099150
1666	166600	494	3.520916	66.334903
1666	166600	499	4.378697	150.967864
1666	166600	508	4.239853	75.497639
1666	166600	519	3.691462	121.584001
1666	166600	528	3.608731	57.951277
1666	166600	542	4.260990	104.533214
1666	166600	548	4.107865	113.533531
1667	166700	488	3.451702	96.326012
1667	166700	494	3.236653	58.014445
1667	166700	499	4.562120	143.947341
1667	166700	508	4.359217	88.793867
1667	166700	519	3.863421	117.889319
1667	166700	528	3.319913	44.997280
1667	166700	542	3.897127	72.714747
1667	166700	548	4.289249	101.040018
1668	166800	488	3.424890	71.850927
1668	166800	494	2.809935	47.242867
1668	166800	499	4.041858	135.072383
1668	166800	508	4.504943	95.783884
1668	166800	519	3.734309	73.107478
